"# Per-item generation lengths re-tokenized from the committed mmlu_dual dumps (think-off MMLU, 228 items = 4/subject x 57). gen_toks: model-own-tokenizer count of the dumped text (post-strip = full generation for think-off). ordering_ok: 1 iff this record's arms share an identical 228-long gold sequence, the precondition for pairing rows across arms by idx. correct_*: pred==gold under the relaxed / strict extractor. Producer: analysis/residency/mmlu_dual_lengths.py"
record,model_family,arm,idx,gold,correct_relaxed,correct_strict,gen_toks,ordering_ok
scr_d11_dual,gemma4,R8,96,B,1,1,229,1
scr_d11_dual,gemma4,R8,97,D,1,0,229,1
scr_d11_dual,gemma4,R8,98,C,1,0,215,1
scr_d11_dual,gemma4,R8,99,D,1,1,231,1
scr_d11_dual,gemma4,R8,100,B,1,0,250,1
scr_d11_dual,gemma4,R8,101,A,0,0,315,1
scr_d11_dual,gemma4,R8,102,C,0,0,382,1
scr_d11_dual,gemma4,R8,103,B,0,0,382,1
scr_d11_dual,gemma4,R8,104,B,1,0,332,1
scr_d11_dual,gemma4,R8,105,A,1,1,339,1
scr_d11_dual,gemma4,R8,106,A,1,0,401,1
scr_d11_dual,gemma4,R8,107,C,1,0,249,1
scr_d11_dual,gemma4,R8,108,C,1,1,178,1
scr_d11_dual,gemma4,R8,109,B,1,1,358,1
scr_d11_dual,gemma4,R8,110,D,1,1,116,1
scr_d11_dual,gemma4,R8,111,C,1,1,322,1
scr_d11_dual,gemma4,R8,112,C,1,1,434,1
scr_d11_dual,gemma4,R8,113,B,1,0,420,1
scr_d11_dual,gemma4,R8,114,A,1,0,849,1
scr_d11_dual,gemma4,R8,115,A,1,0,279,1
scr_d11_dual,gemma4,R8,116,A,1,0,1055,1
scr_d11_dual,gemma4,R8,117,B,1,1,264,1
scr_d11_dual,gemma4,R8,118,B,1,1,397,1
scr_d11_dual,gemma4,R8,119,D,1,0,706,1
scr_d11_dual,gemma4,R8,120,C,1,0,356,1
scr_d11_dual,gemma4,R8,121,C,0,0,390,1
scr_d11_dual,gemma4,R8,122,B,1,0,260,1
scr_d11_dual,gemma4,R8,123,C,1,0,385,1
scr_d11_dual,gemma4,R8,124,A,0,0,398,1
scr_d11_dual,gemma4,R8,125,D,1,0,208,1
scr_d11_dual,gemma4,R8,126,B,0,0,189,1
scr_d11_dual,gemma4,R8,127,B,1,1,290,1
scr_d11_dual,gemma4,R8,128,A,1,0,503,1
scr_d11_dual,gemma4,R8,129,C,1,0,511,1
scr_d11_dual,gemma4,R8,130,A,1,0,524,1
scr_d11_dual,gemma4,R8,131,D,1,0,597,1
scr_d11_dual,gemma4,R8,132,B,1,0,286,1
scr_d11_dual,gemma4,R8,133,D,1,1,280,1
scr_d11_dual,gemma4,R8,134,C,1,1,225,1
scr_d11_dual,gemma4,R8,135,A,0,0,197,1
scr_d11_dual,gemma4,R8,136,D,1,1,402,1
scr_d11_dual,gemma4,R8,137,B,1,1,307,1
scr_d11_dual,gemma4,R8,138,B,1,1,164,1
scr_d11_dual,gemma4,R8,139,A,1,1,128,1
scr_d11_dual,gemma4,R8,140,B,1,1,407,1
scr_d11_dual,gemma4,R8,141,D,1,1,344,1
scr_d11_dual,gemma4,R8,142,D,1,0,299,1
scr_d11_dual,gemma4,R8,143,C,1,1,652,1
scr_d11_dual,gemma4,R8,144,A,0,0,441,1
scr_d11_dual,gemma4,R8,145,C,1,0,611,1
scr_d11_dual,gemma4,R8,146,B,1,1,214,1
scr_d11_dual,gemma4,R8,147,D,1,1,275,1
scr_d11_dual,gemma4,R8,148,A,1,0,331,1
scr_d11_dual,gemma4,R8,149,B,1,1,255,1
scr_d11_dual,gemma4,R8,150,D,1,1,302,1
scr_d11_dual,gemma4,R8,151,A,1,0,260,1
scr_d11_dual,gemma4,R8,152,B,1,0,215,1
scr_d11_dual,gemma4,R8,153,D,1,0,284,1
scr_d11_dual,gemma4,R8,154,A,1,0,276,1
scr_d11_dual,gemma4,R8,155,A,1,1,298,1
scr_d11_dual,gemma4,R8,156,D,1,0,276,1
scr_d11_dual,gemma4,R8,157,C,1,0,294,1
scr_d11_dual,gemma4,R8,158,B,1,0,459,1
scr_d11_dual,gemma4,R8,159,B,1,0,341,1
scr_d11_dual,gemma4,R8,160,B,1,0,215,1
scr_d11_dual,gemma4,R8,161,B,1,1,526,1
scr_d11_dual,gemma4,R8,162,B,1,0,229,1
scr_d11_dual,gemma4,R8,163,B,1,1,78,1
scr_d11_dual,gemma4,R8,164,C,1,0,400,1
scr_d11_dual,gemma4,R8,165,B,0,0,592,1
scr_d11_dual,gemma4,R8,166,A,1,0,333,1
scr_d11_dual,gemma4,R8,167,D,1,1,297,1
scr_d11_dual,gemma4,R8,168,C,1,0,308,1
scr_d11_dual,gemma4,R8,169,A,1,0,273,1
scr_d11_dual,gemma4,R8,170,B,1,1,297,1
scr_d11_dual,gemma4,R8,171,D,1,1,339,1
scr_d11_dual,gemma4,R8,172,A,1,0,181,1
scr_d11_dual,gemma4,R8,173,A,1,1,265,1
scr_d11_dual,gemma4,R8,174,D,1,1,224,1
scr_d11_dual,gemma4,R8,175,A,1,1,122,1
scr_d11_dual,gemma4,R8,176,D,0,0,603,1
scr_d11_dual,gemma4,R8,177,A,1,1,344,1
scr_d11_dual,gemma4,R8,178,C,1,0,525,1
scr_d11_dual,gemma4,R8,179,A,1,0,614,1
scr_d11_dual,gemma4,R8,180,C,1,0,406,1
scr_d11_dual,gemma4,R8,181,A,1,1,497,1
scr_d11_dual,gemma4,R8,182,D,1,0,513,1
scr_d11_dual,gemma4,R8,183,B,1,0,626,1
scr_d11_dual,gemma4,R8,184,D,1,0,430,1
scr_d11_dual,gemma4,R8,185,A,1,0,308,1
scr_d11_dual,gemma4,R8,186,D,1,1,480,1
scr_d11_dual,gemma4,R8,187,B,1,0,846,1
scr_d11_dual,gemma4,R8,188,A,1,1,374,1
scr_d11_dual,gemma4,R8,189,B,1,0,321,1
scr_d11_dual,gemma4,R8,190,D,1,0,524,1
scr_d11_dual,gemma4,R8,191,C,1,0,414,1
scr_d11_dual,gemma4,R8,192,B,1,1,351,1
scr_d11_dual,gemma4,R8,193,A,1,0,367,1
scr_d11_dual,gemma4,R8,194,C,1,0,557,1
scr_d11_dual,gemma4,R8,195,A,1,1,312,1
scr_d11_dual,gemma4,R8,196,D,0,0,474,1
scr_d11_dual,gemma4,R8,197,A,1,0,490,1
scr_d11_dual,gemma4,R8,198,C,1,0,348,1
scr_d11_dual,gemma4,R8,199,C,1,0,450,1
scr_d11_dual,gemma4,R8,200,A,1,1,286,1
scr_d11_dual,gemma4,R8,201,C,1,1,396,1
scr_d11_dual,gemma4,R8,202,C,1,1,303,1
scr_d11_dual,gemma4,R8,203,D,1,0,248,1
scr_d11_dual,gemma4,R8,204,A,1,0,297,1
scr_d11_dual,gemma4,R8,205,C,1,1,304,1
scr_d11_dual,gemma4,R8,206,A,1,0,449,1
scr_d11_dual,gemma4,R8,207,C,1,1,283,1
scr_d11_dual,gemma4,R8,208,D,1,1,136,1
scr_d11_dual,gemma4,R8,209,A,0,0,269,1
scr_d11_dual,gemma4,R8,210,D,1,1,85,1
scr_d11_dual,gemma4,R8,211,B,0,0,496,1
scr_d11_dual,gemma4,R8,212,C,1,0,327,1
scr_d11_dual,gemma4,R8,213,D,1,1,126,1
scr_d11_dual,gemma4,R8,214,D,1,1,267,1
scr_d11_dual,gemma4,R8,215,D,1,1,178,1
scr_d11_dual,gemma4,R8,216,D,0,0,333,1
scr_d11_dual,gemma4,R8,217,A,1,0,257,1
scr_d11_dual,gemma4,R8,218,A,1,0,429,1
scr_d11_dual,gemma4,R8,219,A,1,1,227,1
scr_d11_dual,gemma4,R8,220,C,1,0,407,1
scr_d11_dual,gemma4,R8,221,B,0,0,846,1
scr_d11_dual,gemma4,R8,222,D,1,0,655,1
scr_d11_dual,gemma4,R8,223,C,1,0,458,1
scr_d11_dual,gemma4,R8,224,D,1,1,142,1
scr_d11_dual,gemma4,R8,225,B,1,0,328,1
scr_d11_dual,gemma4,R8,226,D,1,1,136,1
scr_d11_dual,gemma4,R8,227,A,1,1,115,1
scr_d11_dual,gemma4,free,0,B,1,1,631,1
scr_d11_dual,gemma4,free,1,C,1,1,596,1
scr_d11_dual,gemma4,free,2,D,1,0,964,1
scr_d11_dual,gemma4,free,3,B,1,1,567,1
scr_d11_dual,gemma4,free,4,A,1,1,648,1
scr_d11_dual,gemma4,free,5,B,1,1,533,1
scr_d11_dual,gemma4,free,6,A,1,1,258,1
scr_d11_dual,gemma4,free,7,C,1,1,497,1
scr_d11_dual,gemma4,free,8,A,1,0,362,1
scr_d11_dual,gemma4,free,9,D,1,0,281,1
scr_d11_dual,gemma4,free,10,C,1,1,245,1
scr_d11_dual,gemma4,free,11,C,1,1,272,1
scr_d11_dual,gemma4,free,12,C,1,1,431,1
scr_d11_dual,gemma4,free,13,C,1,1,345,1
scr_d11_dual,gemma4,free,14,A,1,1,240,1
scr_d11_dual,gemma4,free,15,B,1,0,363,1
scr_d11_dual,gemma4,free,16,D,1,0,315,1
scr_d11_dual,gemma4,free,17,C,1,0,429,1
scr_d11_dual,gemma4,free,18,D,1,0,343,1
scr_d11_dual,gemma4,free,19,B,0,0,2048,1
scr_d11_dual,gemma4,free,20,A,1,1,377,1
scr_d11_dual,gemma4,free,21,C,1,1,736,1
scr_d11_dual,gemma4,free,22,B,1,0,818,1
scr_d11_dual,gemma4,free,23,A,1,0,490,1
scr_d11_dual,gemma4,free,24,B,1,0,384,1
scr_d11_dual,gemma4,free,25,D,1,1,566,1
scr_d11_dual,gemma4,free,26,D,1,1,810,1
scr_d11_dual,gemma4,free,27,A,1,1,610,1
scr_d11_dual,gemma4,free,28,B,1,0,356,1
scr_d11_dual,gemma4,free,29,C,1,0,954,1
scr_d11_dual,gemma4,free,30,C,1,1,347,1
scr_d11_dual,gemma4,free,31,A,1,1,297,1
scr_d11_dual,gemma4,free,32,C,1,0,383,1
scr_d11_dual,gemma4,free,33,A,1,0,334,1
scr_d11_dual,gemma4,free,34,C,1,0,462,1
scr_d11_dual,gemma4,free,35,A,1,0,216,1
scr_d11_dual,gemma4,free,36,A,1,0,269,1
scr_d11_dual,gemma4,free,37,B,1,0,111,1
scr_d11_dual,gemma4,free,38,B,1,0,314,1
scr_d11_dual,gemma4,free,39,B,0,0,247,1
scr_d11_dual,gemma4,free,40,D,1,0,233,1
scr_d11_dual,gemma4,free,41,D,1,0,282,1
scr_d11_dual,gemma4,free,42,A,1,1,283,1
scr_d11_dual,gemma4,free,43,A,1,1,675,1
scr_d11_dual,gemma4,free,44,C,1,1,270,1
scr_d11_dual,gemma4,free,45,C,1,1,252,1
scr_d11_dual,gemma4,free,46,D,1,1,225,1
scr_d11_dual,gemma4,free,47,B,1,0,394,1
scr_d11_dual,gemma4,free,48,A,1,0,243,1
scr_d11_dual,gemma4,free,49,A,1,1,374,1
scr_d11_dual,gemma4,free,50,C,1,1,350,1
scr_d11_dual,gemma4,free,51,A,1,1,234,1
scr_d11_dual,gemma4,free,52,A,1,1,312,1
scr_d11_dual,gemma4,free,53,A,1,0,339,1
scr_d11_dual,gemma4,free,54,C,1,1,394,1
scr_d11_dual,gemma4,free,55,A,1,0,524,1
scr_d11_dual,gemma4,free,56,C,1,1,256,1
scr_d11_dual,gemma4,free,57,A,1,1,240,1
scr_d11_dual,gemma4,free,58,A,1,1,362,1
scr_d11_dual,gemma4,free,59,C,1,0,375,1
scr_d11_dual,gemma4,free,60,D,1,1,221,1
scr_d11_dual,gemma4,free,61,C,1,1,286,1
scr_d11_dual,gemma4,free,62,A,1,1,531,1
scr_d11_dual,gemma4,free,63,B,1,1,366,1
scr_d11_dual,gemma4,free,64,B,1,0,215,1
scr_d11_dual,gemma4,free,65,A,1,1,358,1
scr_d11_dual,gemma4,free,66,D,1,1,298,1
scr_d11_dual,gemma4,free,67,C,1,1,299,1
scr_d11_dual,gemma4,free,68,B,1,1,723,1
scr_d11_dual,gemma4,free,69,C,1,0,1123,1
scr_d11_dual,gemma4,free,70,D,1,1,376,1
scr_d11_dual,gemma4,free,71,D,1,1,521,1
scr_d11_dual,gemma4,free,72,D,0,0,430,1
scr_d11_dual,gemma4,free,73,C,1,0,333,1
scr_d11_dual,gemma4,free,74,B,1,1,239,1
scr_d11_dual,gemma4,free,75,D,1,1,270,1
scr_d11_dual,gemma4,free,76,C,1,0,341,1
scr_d11_dual,gemma4,free,77,B,1,0,423,1
scr_d11_dual,gemma4,free,78,D,1,0,240,1
scr_d11_dual,gemma4,free,79,D,1,0,302,1
scr_d11_dual,gemma4,free,80,A,1,1,268,1
scr_d11_dual,gemma4,free,81,D,1,1,270,1
scr_d11_dual,gemma4,free,82,A,1,1,239,1
scr_d11_dual,gemma4,free,83,B,1,0,337,1
scr_d11_dual,gemma4,free,84,B,1,0,414,1
scr_d11_dual,gemma4,free,85,D,1,0,232,1
scr_d11_dual,gemma4,free,86,D,1,0,249,1
scr_d11_dual,gemma4,free,87,D,1,0,384,1
scr_d11_dual,gemma4,free,88,C,1,1,143,1
scr_d11_dual,gemma4,free,89,B,1,1,294,1
scr_d11_dual,gemma4,free,90,C,1,1,97,1
scr_d11_dual,gemma4,free,91,A,1,1,132,1
scr_d11_dual,gemma4,free,92,A,1,0,164,1
scr_d11_dual,gemma4,free,93,B,1,0,313,1
scr_d11_dual,gemma4,free,94,A,1,1,106,1
scr_d11_dual,gemma4,free,95,A,1,1,192,1
scr_d11_dual,gemma4,free,96,B,1,0,270,1
scr_d11_dual,gemma4,free,97,D,1,1,249,1
scr_d11_dual,gemma4,free,98,C,1,1,144,1
scr_d11_dual,gemma4,free,99,D,1,1,214,1
scr_d11_dual,gemma4,free,100,B,1,0,265,1
scr_d11_dual,gemma4,free,101,A,0,0,271,1
scr_d11_dual,gemma4,free,102,C,1,1,400,1
scr_d11_dual,gemma4,free,103,B,0,0,369,1
scr_d11_dual,gemma4,free,104,B,1,1,308,1
scr_d11_dual,gemma4,free,105,A,1,1,276,1
scr_d11_dual,gemma4,free,106,A,1,0,409,1
scr_d11_dual,gemma4,free,107,C,1,0,108,1
scr_d11_dual,gemma4,free,108,C,1,1,125,1
scr_d11_dual,gemma4,free,109,B,1,1,387,1
scr_d11_dual,gemma4,free,110,D,1,1,199,1
scr_d11_dual,gemma4,free,111,C,1,1,93,1
scr_d11_dual,gemma4,free,112,C,1,1,194,1
scr_d11_dual,gemma4,free,113,B,1,0,357,1
scr_d11_dual,gemma4,free,114,A,1,0,384,1
scr_d11_dual,gemma4,free,115,A,1,0,260,1
scr_d11_dual,gemma4,free,116,A,1,1,280,1
scr_d11_dual,gemma4,free,117,B,1,1,251,1
scr_d11_dual,gemma4,free,118,B,1,1,291,1
scr_d11_dual,gemma4,free,119,D,1,0,484,1
scr_d11_dual,gemma4,free,120,C,1,0,441,1
scr_d11_dual,gemma4,free,121,C,1,0,429,1
scr_d11_dual,gemma4,free,122,B,1,1,327,1
scr_d11_dual,gemma4,free,123,C,1,0,426,1
scr_d11_dual,gemma4,free,124,A,0,0,240,1
scr_d11_dual,gemma4,free,125,D,1,0,259,1
scr_d11_dual,gemma4,free,126,B,0,0,291,1
scr_d11_dual,gemma4,free,127,B,1,1,245,1
scr_d11_dual,gemma4,free,128,A,1,1,383,1
scr_d11_dual,gemma4,free,129,C,1,0,500,1
scr_d11_dual,gemma4,free,130,A,1,0,446,1
scr_d11_dual,gemma4,free,131,D,1,0,542,1
scr_d11_dual,gemma4,free,132,B,1,1,379,1
scr_d11_dual,gemma4,free,133,D,1,0,252,1
scr_d11_dual,gemma4,free,134,C,1,1,228,1
scr_d11_dual,gemma4,free,135,A,0,0,221,1
scr_d11_dual,gemma4,free,136,D,1,1,273,1
scr_d11_dual,gemma4,free,137,B,1,0,356,1
scr_d11_dual,gemma4,free,138,B,1,1,176,1
scr_d11_dual,gemma4,free,139,A,1,0,341,1
scr_d11_dual,gemma4,free,140,B,1,1,290,1
scr_d11_dual,gemma4,free,141,D,1,1,381,1
scr_d11_dual,gemma4,free,142,D,1,1,341,1
scr_d11_dual,gemma4,free,143,C,1,1,248,1
scr_d11_dual,gemma4,free,144,A,1,1,397,1
scr_d11_dual,gemma4,free,145,C,1,0,542,1
scr_d11_dual,gemma4,free,146,B,1,0,235,1
scr_d11_dual,gemma4,free,147,D,1,1,395,1
scr_d11_dual,gemma4,free,148,A,1,0,367,1
scr_d11_dual,gemma4,free,149,B,1,0,250,1
scr_d11_dual,gemma4,free,150,D,1,0,341,1
scr_d11_dual,gemma4,free,151,A,1,0,231,1
scr_d11_dual,gemma4,free,152,B,1,0,222,1
scr_d11_dual,gemma4,free,153,D,1,1,270,1
scr_d11_dual,gemma4,free,154,A,1,0,349,1
scr_d11_dual,gemma4,free,155,A,1,0,315,1
scr_d11_dual,gemma4,free,156,D,1,0,230,1
scr_d11_dual,gemma4,free,157,C,1,0,311,1
scr_d11_dual,gemma4,free,158,B,1,0,497,1
scr_d11_dual,gemma4,free,159,B,1,0,303,1
scr_d11_dual,gemma4,free,160,B,1,0,268,1
scr_d11_dual,gemma4,free,161,B,1,1,355,1
scr_d11_dual,gemma4,free,162,B,1,0,215,1
scr_d11_dual,gemma4,free,163,B,1,0,156,1
scr_d11_dual,gemma4,free,164,C,1,0,372,1
scr_d11_dual,gemma4,free,165,B,0,0,387,1
scr_d11_dual,gemma4,free,166,A,1,0,297,1
scr_d11_dual,gemma4,free,167,D,1,0,265,1
scr_d11_dual,gemma4,free,168,C,1,1,269,1
scr_d11_dual,gemma4,free,169,A,1,0,340,1
scr_d11_dual,gemma4,free,170,B,1,0,309,1
scr_d11_dual,gemma4,free,171,D,1,0,270,1
scr_d11_dual,gemma4,free,172,A,1,1,200,1
scr_d11_dual,gemma4,free,173,A,1,1,245,1
scr_d11_dual,gemma4,free,174,D,1,0,266,1
scr_d11_dual,gemma4,free,175,A,1,1,153,1
scr_d11_dual,gemma4,free,176,D,0,0,472,1
scr_d11_dual,gemma4,free,177,A,1,1,353,1
scr_d11_dual,gemma4,free,178,C,1,0,415,1
scr_d11_dual,gemma4,free,179,A,0,0,660,1
scr_d11_dual,gemma4,free,180,C,1,1,367,1
scr_d11_dual,gemma4,free,181,A,1,0,582,1
scr_d11_dual,gemma4,free,182,D,1,0,454,1
scr_d11_dual,gemma4,free,183,B,0,0,455,1
scr_d11_dual,gemma4,free,184,D,1,0,347,1
scr_d11_dual,gemma4,free,185,A,1,0,215,1
scr_d11_dual,gemma4,free,186,D,1,0,446,1
scr_d11_dual,gemma4,free,187,B,1,0,745,1
scr_d11_dual,gemma4,free,188,A,1,0,434,1
scr_d11_dual,gemma4,free,189,B,1,0,322,1
scr_d11_dual,gemma4,free,190,D,1,0,357,1
scr_d11_dual,gemma4,free,191,C,1,0,500,1
scr_d11_dual,gemma4,free,192,B,1,0,335,1
scr_d11_dual,gemma4,free,193,A,1,0,607,1
scr_d11_dual,gemma4,free,194,C,1,1,414,1
scr_d11_dual,gemma4,free,195,A,1,1,322,1
scr_d11_dual,gemma4,free,196,D,0,0,435,1
scr_d11_dual,gemma4,free,197,A,1,1,342,1
scr_d11_dual,gemma4,free,198,C,1,1,460,1
scr_d11_dual,gemma4,free,199,C,1,0,504,1
scr_d11_dual,gemma4,free,200,A,1,0,357,1
scr_d11_dual,gemma4,free,201,C,1,0,280,1
scr_d11_dual,gemma4,free,202,C,1,0,326,1
scr_d11_dual,gemma4,free,203,D,1,0,257,1
scr_d11_dual,gemma4,free,204,A,1,0,280,1
scr_d11_dual,gemma4,free,205,C,1,0,372,1
scr_d11_dual,gemma4,free,206,A,1,0,828,1
scr_d11_dual,gemma4,free,207,C,1,1,323,1
scr_d11_dual,gemma4,free,208,D,1,1,150,1
scr_d11_dual,gemma4,free,209,A,0,0,210,1
scr_d11_dual,gemma4,free,210,D,1,1,119,1
scr_d11_dual,gemma4,free,211,B,0,0,205,1
scr_d11_dual,gemma4,free,212,C,1,1,357,1
scr_d11_dual,gemma4,free,213,D,1,1,148,1
scr_d11_dual,gemma4,free,214,D,1,1,317,1
scr_d11_dual,gemma4,free,215,D,1,1,116,1
scr_d11_dual,gemma4,free,216,D,0,0,265,1
scr_d11_dual,gemma4,free,217,A,1,0,298,1
scr_d11_dual,gemma4,free,218,A,0,0,646,1
scr_d11_dual,gemma4,free,219,A,1,0,271,1
scr_d11_dual,gemma4,free,220,C,1,0,557,1
scr_d11_dual,gemma4,free,221,B,0,0,972,1
scr_d11_dual,gemma4,free,222,D,1,0,635,1
scr_d11_dual,gemma4,free,223,C,1,0,449,1
scr_d11_dual,gemma4,free,224,D,1,0,198,1
scr_d11_dual,gemma4,free,225,B,0,0,372,1
scr_d11_dual,gemma4,free,226,D,1,1,136,1
scr_d11_dual,gemma4,free,227,A,1,1,108,1
scr_d12_dual,gemma4,R8,0,B,1,1,522,1
scr_d12_dual,gemma4,R8,1,C,1,0,759,1
scr_d12_dual,gemma4,R8,2,D,1,0,660,1
scr_d12_dual,gemma4,R8,3,B,1,1,720,1
scr_d12_dual,gemma4,R8,4,A,1,0,602,1
scr_d12_dual,gemma4,R8,5,B,1,0,495,1
scr_d12_dual,gemma4,R8,6,A,1,0,248,1
scr_d12_dual,gemma4,R8,7,C,1,1,1135,1
scr_d12_dual,gemma4,R8,8,A,1,1,329,1
scr_d12_dual,gemma4,R8,9,D,1,1,232,1
scr_d12_dual,gemma4,R8,10,C,1,1,286,1
scr_d12_dual,gemma4,R8,11,C,1,1,353,1
scr_d12_dual,gemma4,R8,12,C,1,1,368,1
scr_d12_dual,gemma4,R8,13,C,1,0,323,1
scr_d12_dual,gemma4,R8,14,A,1,1,282,1
scr_d12_dual,gemma4,R8,15,B,1,1,357,1
scr_d12_dual,gemma4,R8,16,D,1,1,344,1
scr_d12_dual,gemma4,R8,17,C,1,1,374,1
scr_d12_dual,gemma4,R8,18,D,1,1,341,1
scr_d12_dual,gemma4,R8,19,B,1,0,1146,1
scr_d12_dual,gemma4,R8,20,A,1,1,387,1
scr_d12_dual,gemma4,R8,21,C,1,1,911,1
scr_d12_dual,gemma4,R8,22,B,1,0,830,1
scr_d12_dual,gemma4,R8,23,A,1,0,584,1
scr_d12_dual,gemma4,R8,24,B,0,0,417,1
scr_d12_dual,gemma4,R8,25,D,1,0,1046,1
scr_d12_dual,gemma4,R8,26,D,1,0,701,1
scr_d12_dual,gemma4,R8,27,A,1,1,697,1
scr_d12_dual,gemma4,R8,28,B,1,0,333,1
scr_d12_dual,gemma4,R8,29,C,1,0,686,1
scr_d12_dual,gemma4,R8,30,C,1,0,530,1
scr_d12_dual,gemma4,R8,31,A,1,1,302,1
scr_d12_dual,gemma4,R8,32,C,1,0,394,1
scr_d12_dual,gemma4,R8,33,A,1,0,323,1
scr_d12_dual,gemma4,R8,34,C,1,0,424,1
scr_d12_dual,gemma4,R8,35,A,1,0,250,1
scr_d12_dual,gemma4,R8,36,A,1,1,156,1
scr_d12_dual,gemma4,R8,37,B,1,0,229,1
scr_d12_dual,gemma4,R8,38,B,1,0,348,1
scr_d12_dual,gemma4,R8,39,B,0,0,403,1
scr_d12_dual,gemma4,R8,40,D,1,0,226,1
scr_d12_dual,gemma4,R8,41,D,1,0,263,1
scr_d12_dual,gemma4,R8,42,A,1,0,252,1
scr_d12_dual,gemma4,R8,43,A,1,1,725,1
scr_d12_dual,gemma4,R8,44,C,1,1,225,1
scr_d12_dual,gemma4,R8,45,C,1,0,268,1
scr_d12_dual,gemma4,R8,46,D,1,0,241,1
scr_d12_dual,gemma4,R8,47,B,1,1,479,1
scr_d12_dual,gemma4,R8,48,A,1,0,321,1
scr_d12_dual,gemma4,R8,49,A,1,1,470,1
scr_d12_dual,gemma4,R8,50,C,1,0,293,1
scr_d12_dual,gemma4,R8,51,A,1,1,236,1
scr_d12_dual,gemma4,R8,52,A,1,0,350,1
scr_d12_dual,gemma4,R8,53,A,0,0,540,1
scr_d12_dual,gemma4,R8,54,C,1,1,354,1
scr_d12_dual,gemma4,R8,55,A,1,1,554,1
scr_d12_dual,gemma4,R8,56,C,1,0,272,1
scr_d12_dual,gemma4,R8,57,A,1,0,259,1
scr_d12_dual,gemma4,R8,58,A,1,0,401,1
scr_d12_dual,gemma4,R8,59,C,1,0,351,1
scr_d12_dual,gemma4,R8,60,D,1,1,491,1
scr_d12_dual,gemma4,R8,61,C,1,1,214,1
scr_d12_dual,gemma4,R8,62,A,1,0,613,1
scr_d12_dual,gemma4,R8,63,B,1,1,345,1
scr_d12_dual,gemma4,R8,64,B,1,1,226,1
scr_d12_dual,gemma4,R8,65,A,1,1,303,1
scr_d12_dual,gemma4,R8,66,D,1,1,459,1
scr_d12_dual,gemma4,R8,67,C,1,1,512,1
scr_d12_dual,gemma4,R8,68,B,1,0,1438,1
scr_d12_dual,gemma4,R8,69,C,1,0,789,1
scr_d12_dual,gemma4,R8,70,D,1,0,486,1
scr_d12_dual,gemma4,R8,71,D,1,1,378,1
scr_d12_dual,gemma4,R8,72,D,0,0,1004,1
scr_d12_dual,gemma4,R8,73,C,1,1,298,1
scr_d12_dual,gemma4,R8,74,B,1,1,240,1
scr_d12_dual,gemma4,R8,75,D,1,0,313,1
scr_d12_dual,gemma4,R8,76,C,0,0,759,1
scr_d12_dual,gemma4,R8,77,B,1,0,425,1
scr_d12_dual,gemma4,R8,78,D,1,0,292,1
scr_d12_dual,gemma4,R8,79,D,1,1,286,1
scr_d12_dual,gemma4,R8,80,A,1,1,280,1
scr_d12_dual,gemma4,R8,81,D,1,0,263,1
scr_d12_dual,gemma4,R8,82,A,1,1,308,1
scr_d12_dual,gemma4,R8,83,B,1,0,253,1
scr_d12_dual,gemma4,R8,84,B,1,0,409,1
scr_d12_dual,gemma4,R8,85,D,1,0,327,1
scr_d12_dual,gemma4,R8,86,D,1,0,250,1
scr_d12_dual,gemma4,R8,87,D,1,1,472,1
scr_d12_dual,gemma4,R8,88,C,0,0,44,1
scr_d12_dual,gemma4,R8,89,B,1,1,156,1
scr_d12_dual,gemma4,R8,90,C,1,1,122,1
scr_d12_dual,gemma4,R8,91,A,1,1,180,1
scr_d12_dual,gemma4,R8,92,A,1,1,172,1
scr_d12_dual,gemma4,R8,93,B,1,1,312,1
scr_d12_dual,gemma4,R8,94,A,1,0,215,1
scr_d12_dual,gemma4,R8,95,A,1,0,237,1
scr_d12_dual,gemma4,R8,96,B,1,1,240,1
scr_d12_dual,gemma4,R8,97,D,1,0,243,1
scr_d12_dual,gemma4,R8,98,C,1,1,180,1
scr_d12_dual,gemma4,R8,99,D,1,0,215,1
scr_d12_dual,gemma4,R8,100,B,1,0,271,1
scr_d12_dual,gemma4,R8,101,A,0,0,306,1
scr_d12_dual,gemma4,R8,102,C,1,0,322,1
scr_d12_dual,gemma4,R8,103,B,0,0,485,1
scr_d12_dual,gemma4,R8,104,B,1,0,361,1
scr_d12_dual,gemma4,R8,105,A,1,1,237,1
scr_d12_dual,gemma4,R8,106,A,1,0,334,1
scr_d12_dual,gemma4,R8,107,C,1,1,125,1
scr_d12_dual,gemma4,R8,108,C,1,0,175,1
scr_d12_dual,gemma4,R8,109,B,1,1,319,1
scr_d12_dual,gemma4,R8,110,D,1,1,181,1
scr_d12_dual,gemma4,R8,111,C,1,1,222,1
scr_d12_dual,gemma4,R8,112,C,1,0,298,1
scr_d12_dual,gemma4,R8,113,B,1,0,449,1
scr_d12_dual,gemma4,R8,114,A,1,0,561,1
scr_d12_dual,gemma4,R8,115,A,1,1,245,1
scr_d12_dual,gemma4,R8,116,A,1,0,249,1
scr_d12_dual,gemma4,R8,117,B,1,0,146,1
scr_d12_dual,gemma4,R8,118,B,1,0,338,1
scr_d12_dual,gemma4,R8,119,D,1,0,710,1
scr_d12_dual,gemma4,R8,120,C,1,0,434,1
scr_d12_dual,gemma4,R8,121,C,1,0,448,1
